mean(bx),max(bx),std(bx),min(bx),cv(bx),minmax(bx),mean(by),max(by),std(by),min(by),cv(by),minmax(by),mean(bz),max(bz),std(bz),min(bz),cv(bz),minmax(bz),mean(bt),max(bt),std(bt),min(bt),cv(bt),minmax(bt),mean(vt),max(vt),std(vt),min(vt),cv(vt),minmax(vt),mean(np),max(np),std(np),min(np),cv(np),minmax(np),mean(tp),max(tp),std(tp),min(tp),cv(tp),minmax(tp),Target
-2.091363168,9.84540747,6.274149619,-14.52350853,3.000028745,-1.475155658,5.078565285,15.11063957,4.903790935,-8.894610405,0.965585881,-0.588632292,-4.68669938,10.68161835,6.52819258,-19.0188288,1.392918993,-1.78051941,12.26486208,19.99688196,2.780890483,4.109781847,0.226736384,0.205521134,370.0573698,418.2566528,19.07417671,308.0265198,0.051543837,0.736453366,23.73198943,43.18291855,5.595328058,12.31577682,0.235771555,0.285200196,142669.8484,261013.5938,32544.37626,74813.15625,0.2281097,0.286625517,-9.650918944
-4.384456024,9.511533275,7.449175692,-13.94911241,1.698996558,-1.466547191,-5.548923376,15.60583687,11.26779747,-14.87247086,2.030627693,-0.953006941,-4.731592642,9.053501684,6.2913687,-13.72926288,1.329651383,-1.516458864,16.95634247,20.18419414,2.630441539,8.981142138,0.155130244,0.444959163,495.8299383,539.2050171,21.06729913,465.1074829,0.042488961,0.862580036,11.43927438,20.03112411,4.933618026,4.248087406,0.431287673,0.212074339,190803.8924,399847.5,103807.2662,57418.125,0.544052141,0.14360006,-9.251508631
-5.225762425,13.04254207,6.218407936,-17.31122641,1.189952284,-1.32728929,3.128917033,15.61588669,9.165441529,-18.70757484,2.929269595,-1.197983516,-0.700249254,11.04731818,6.227818071,-14.50003168,8.893716108,-1.312538613,13.79868588,22.01270636,2.940232197,5.270317082,0.213080595,0.239421587,481.4550446,592.9319458,21.90931776,439.2029724,0.045506466,0.74073083,22.48477214,50.1799469,9.497423129,3.597499847,0.422393568,0.071691982,139108.3754,564114.375,62987.10004,39378.90625,0.452791572,0.0698066,-6.890926013
-3.631989829,10.05595742,7.723229274,-15.53582908,2.126445733,-1.544937834,2.714868467,13.19249439,7.557433227,-19.52013779,2.783719845,-1.47963965,6.629469089,17.22023109,6.564714513,-9.779917819,0.990232313,-0.567931857,14.47037274,22.65921528,3.870216801,6.746307039,0.26745799,0.297729068,435.7192196,508.8967285,24.77774629,390.9976196,0.056866315,0.768324097,14.63230059,33.31119537,4.705107595,7.265421867,0.321556242,0.21810751,121395.5843,328504.375,66808.98445,33339.35547,0.550341142,0.101488315,-5.700655195
-2.340221247,0.506286615,0.878493036,-3.886239781,0.375388881,-7.675967856,2.978426747,4.502692223,0.804163255,1.144314885,0.269995982,0.254140152,2.070261739,4.07496081,1.200358122,-1.531349072,0.579809837,-0.375794797,4.604990238,5.656954079,0.535722064,2.927855729,0.116335114,0.517567526,327.2893054,347.3935242,7.499875702,310.8922119,0.022915126,0.894928058,4.093647216,6.721939564,0.832590924,2.947946787,0.203386096,0.438555979,27518.31366,49039.05859,7790.843298,13927.6875,0.283114852,0.28401213,-8.325829654
-0.057660977,9.351193509,5.017340334,-10.42695639,87.01448643,-1.115040169,-2.059971025,11.70331478,4.79984931,-16.4394722,2.330056711,-1.404685126,-3.122230594,18.8012091,7.715157115,-17.87339311,2.471040138,-0.950651259,10.62210527,20.22125372,2.983607819,4.15806589,0.280886674,0.205628491,403.0713076,487.5292358,37.9397911,314.3736572,0.094126747,0.644830369,13.73562606,28.17570305,6.053646251,2.866540909,0.440725907,0.101738044,132910.5907,959277.625,100293.9714,15128.02344,0.754597289,0.015770224,-6.306687721
-0.811050933,12.23111068,4.948001405,-12.06591544,6.100728332,-0.986493848,-2.951569357,14.06631184,8.85402782,-15.72622108,2.999769529,-1.118006004,-4.002692158,14.810553,8.619701041,-19.67464279,2.153475886,-1.328420538,14.05049596,20.0674043,2.269459327,3.990354698,0.161521653,0.198847576,565.6974578,618.7301025,29.03779487,485.1716919,0.051330962,0.784141082,19.37281364,36.14917755,4.40990752,7.28680706,0.227633817,0.201576012,391179.9596,1132428,155496.174,111836.6953,0.397505471,0.098758328,-22.89363417
1.168190427,8.512385146,3.574871856,-6.68018915,3.060179037,-0.784761149,0.717605909,12.50457478,7.176150823,-12.41458225,10.00012782,-0.992803232,1.387445189,11.24296497,5.14951309,-10.03263993,3.711507403,-0.892348234,9.503353871,14.30707581,2.070079938,4.213516427,0.21782625,0.294505774,457.6924258,523.0033569,25.8461061,364.7004089,0.056470469,0.697319442,13.50393227,32.69644547,7.025005471,2.77577734,0.520219246,0.084895385,102351.9397,476706.9375,35316.51034,44891.00391,0.345049741,0.094168975,-0.356117869
-1.862860091,10.55597439,4.775836045,-10.37379465,2.563711611,-0.982741551,3.591947026,13.78906059,5.269036561,-7.771704197,1.466902636,-0.563613753,0.289704978,11.98484218,6.522955361,-15.02152561,22.51585527,-1.253377006,10.07120644,16.45252372,2.854358732,2.174734921,0.283417756,0.132182452,406.55042,490.7713623,31.24047451,344.1439209,0.076842805,0.701230649,15.00714399,33.87904739,6.176808671,2.228494167,0.411591218,0.065777947,95745.64588,619926.9375,53105.94671,31630.18359,0.55465652,0.051022438,-11.11958661
-0.3767101,7.368502774,4.366565575,-12.09982035,11.59131537,-1.642100264,-15.166583,6.995051861,6.018136346,-23.42720604,0.396802387,-3.34911113,1.817200106,19.53402632,10.45621986,-17.32706106,5.754027759,-0.887019438,19.72944905,25.18249352,2.972473847,11.68715922,0.150661777,0.46409857,608.5449322,684.7901611,36.89677083,501.0557556,0.060631136,0.731692399,24.34258922,68.08078003,12.87825363,4.512946129,0.529042063,0.066288108,370014.6,2195821,278918.4844,64852.50391,0.753803997,0.029534513,-14.35870797
0.997739182,6.476185892,3.022619957,-7.297199554,3.029469036,-1.126774258,-2.515782511,7.423362732,5.433049022,-10.03872299,2.159586132,-1.35231476,2.006628398,7.456388727,2.5911158,-5.975040437,1.291278346,-0.801331671,7.329892841,10.93682806,1.729742105,2.623392676,0.235984638,0.239867781,607.74892,722.5678711,47.39813019,477.1892395,0.077989658,0.660407497,2.296016101,4.322418213,0.697341678,0.644049406,0.303718113,0.149002104,420155.9303,2643129.25,310200.1068,15927.41406,0.738297581,0.006025969,-7.96160851
-4.745889307,9.294397725,3.113531697,-11.35182467,0.656048107,-1.221362051,3.328698241,16.62440681,4.581332606,-8.261167526,1.376313584,-0.496930063,-2.90864792,17.58925053,4.253692328,-10.10595274,1.462429433,-0.574552777,9.060323323,18.02169732,2.958218688,1.004000298,0.326502552,0.05571064,541.7133636,618.4277954,51.30328703,302.629425,0.094705596,0.489352884,5.362625906,36.67953873,6.086897982,0.937841535,1.135059221,0.02556852,191670.5231,954147.25,119596.4,25080.44336,0.623968663,0.026285716,-4.471819496
-0.601237333,8.166635289,3.60329601,-11.51027068,5.993134182,-1.409426315,-7.083321873,3.334995747,3.477052439,-13.40013218,0.490878786,-4.018035763,0.356722797,8.425212938,4.59517013,-13.08603184,12.88162734,-1.553198944,9.605979444,15.12557109,2.13929182,4.203958104,0.222704185,0.277937149,519.8248679,610.3893433,25.77474074,454.5843506,0.049583508,0.7447449,8.885653615,16.36554527,1.890466062,5.151875973,0.212754868,0.314800142,293536.1107,1640012.875,125673.0089,115742.2031,0.428134748,0.07057396,-6.716013316
0.532123175,4.711653758,3.773781831,-8.025498354,7.091932855,-1.703329397,0.338519326,7.547533989,3.382074136,-5.72423172,9.990785995,-0.758424106,-0.066331856,7.495218211,2.35843178,-6.020743994,35.55504003,-0.803278013,5.072481542,11.15211204,2.431899785,0.762267772,0.479429992,0.068351875,370.09241,409.105072,17.21488488,326.4554443,0.046515098,0.797974571,9.180111155,26.24436188,6.434637241,2.071337461,0.700932389,0.078925046,77209.28217,254088.6094,32578.50563,35541.25391,0.421950635,0.139877399,-3.506883373
-1.878498605,5.290979383,2.58979381,-9.73353358,1.378650909,-1.839646855,1.475323732,8.219982147,4.044874475,-7.818491936,2.741686036,-0.951156802,0.628317917,9.609498647,4.595379641,-8.591060101,7.313780995,-0.894017515,6.847689513,10.99990133,1.842504926,1.744077197,0.269069578,0.158553895,431.6016243,480.2476807,14.07492397,391.0856018,0.032610915,0.814341469,6.522495426,14.48260593,2.963456506,2.722888708,0.454343976,0.188010964,120281.8687,438844.625,36719.54476,45730.88281,0.305279134,0.104207458,-4.249127756
-2.825657434,0.025043321,2.250420155,-6.63805995,0.796423561,-265.0630855,2.706728314,10.67085266,5.404464676,-5.774078846,1.996677926,-0.541107541,-0.92833742,3.482677812,1.836322266,-4.076509495,1.978076319,-1.170510083,7.100891437,11.00083575,1.842438072,3.846183682,0.259465743,0.349626498,425.1050472,460.8575134,18.25490102,389.0016479,0.042942094,0.844082252,8.93621406,13.45327854,2.183000178,5.567681313,0.244286916,0.413853121,122157.7144,281042.4063,49534.92687,54554.70313,0.405499785,0.194115557,-4.984264616
2.653830684,13.71576738,4.781345759,-7.870234942,1.80167702,-0.573809304,-6.199203619,10.0361681,4.607390374,-15.5978775,0.743222946,-1.554166625,-1.256282602,20.05114212,8.009545323,-16.21328026,6.37559201,-0.808596346,11.8556716,20.40035779,3.838797892,1.485241578,0.323794216,0.072804683,621.0045105,727.631897,32.61629468,518.1204224,0.052521832,0.712063922,7.286166065,15.66987228,2.463157367,2.420986414,0.33805946,0.154499435,560068.3943,2425419.5,357133.0279,193939.2344,0.637659671,0.07996111,-7.531968772
7.63595909,12.89297642,3.265333858,-1.292384362,0.427625897,-0.100239411,-1.073489392,8.401639938,5.216479157,-12.79726028,4.859367215,-1.523185994,2.68618694,13.83537007,8.582416904,-14.16355172,3.195018477,-1.023720482,13.25581391,17.46231329,1.578349945,6.527702433,0.119068505,0.373816591,413.5877042,462.9895935,17.54328749,364.973114,0.042417333,0.788296582,10.14715132,22.14738464,2.65901199,4.46765995,0.26204517,0.201724042,145046.9004,647112.9375,55984.17557,45809.75781,0.385972919,0.070790978,-15.7858197
3.032477975,10.64417466,3.664724872,-8.315701763,1.208491835,-0.781244392,-4.396297849,13.54623318,7.599858304,-14.87543106,1.728695044,-1.098123062,0.702392766,13.84445025,5.621621708,-11.63365671,8.003530189,-0.84031193,10.94905279,18.08870747,3.453352172,2.590443209,0.315401911,0.143207756,458.2017036,552.0776978,24.73108839,404.9620361,0.053974239,0.733523629,10.5422029,31.5012989,5.491819369,2.606745958,0.520936603,0.082750428,299742.8211,1671986.75,212885.1813,51586.83203,0.710226122,0.030853613,-10.1181147
-0.510792539,9.135756463,3.668437912,-7.042439609,7.181854927,-0.770865515,-0.64892838,19.00086212,12.64764544,-18.66667557,19.49004827,-0.982412032,4.075345879,16.72920385,7.939810856,-12.09531138,1.948254477,-0.723005798,15.57892922,20.46990626,3.32391245,2.081983788,0.213359494,0.101709493,544.0965307,583.1993408,13.14343597,520.3029175,0.024156441,0.892152787,29.71682153,75.14209747,14.7585168,9.991804123,0.496638471,0.132972122,121393.6072,194817.4844,25374.75517,68145.98438,0.20902876,0.349793986,-7.365694643
-2.098882951,5.397910548,2.480161945,-6.113026446,1.181658055,-1.132480131,3.303062386,7.062105656,2.734756084,-5.166938782,0.827945635,-0.731642804,0.304254298,5.368752724,2.719856753,-5.636556721,8.939419339,-1.049881976,6.002041964,7.591301119,0.641333435,1.616016292,0.106852541,0.21287738,432.0315445,497.8831482,18.81214198,391.7010193,0.043543445,0.786732832,5.366481369,8.829345703,1.090218425,2.293071985,0.203153305,0.259710296,92869.05189,209225.4063,26811.08726,37108.78516,0.28869776,0.17736271,-5.874130784
-5.500775162,11.37407168,8.611002361,-17.15899775,1.565416165,-1.508606437,1.235016481,16.74293518,12.37035715,-23.34789848,10.01634985,-1.394492556,-1.438705786,22.80926634,11.49056091,-22.83044451,7.986734344,-1.00092849,19.50028805,26.55648961,3.577781594,9.370221552,0.183473269,0.352841121,596.392806,690.1903076,36.78401935,527.9667358,0.061677503,0.764958201,13.67256106,54.90493011,10.88169447,1.452348351,0.795878287,0.026452057,387399.2149,1440996,232441.1471,77135.22656,0.600004177,0.053529105,-20.46934764
4.432811959,7.882699985,1.513118239,-4.14691493,0.341345009,-0.526077986,-0.693531586,8.04885006,3.608028951,-7.255254745,5.202400331,-0.901402647,2.788156743,9.060905468,2.175780445,-0.977068188,0.780365183,-0.107833394,6.691594043,10.32475935,1.780060495,1.171806201,0.266014418,0.113494771,309.5086135,356.5611877,17.53020824,278.8429871,0.056638838,0.782034043,7.183611992,16.70110512,1.975550808,3.572182655,0.275008006,0.213888999,63496.52432,1399008.125,98309.81909,25181.83398,1.548270872,0.017999777,-8.464418386
0.101469125,5.339131718,2.526967932,-4.177378533,24.90381127,-0.782407843,3.877833272,8.184493065,2.287460712,-1.759319067,0.58988114,-0.21495761,0.035085045,10.05167214,3.423096635,-7.519651366,97.56569088,-0.748099546,5.945630289,10.97216741,1.741904794,1.677821265,0.292972269,0.15291612,403.4533853,422.0155945,8.923764915,358.8510132,0.022118453,0.850326428,10.1189813,19.03883934,2.084056162,2.188088417,0.205955135,0.114927616,139995.1562,654799.1875,86606.39033,40168.57422,0.618638478,0.061344875,-4.348772621
-0.76303701,6.085074585,2.57733024,-5.746991907,3.377726384,-0.944440668,-1.774104929,3.635470867,2.457854839,-6.228133202,1.385405564,-1.71315723,2.024047244,8.377675285,2.866993913,-5.389867446,1.416465906,-0.643360749,5.097635181,8.629515852,1.656469819,0.71512037,0.324948679,0.082869118,381.2253246,413.6401978,11.46622215,350.003418,0.030077283,0.846154266,15.39127589,36.15979385,6.718853161,5.347941875,0.436536465,0.147897466,62568.7227,159953.3594,15567.39992,31508.10547,0.248804822,0.196983081,-6.888427524
2.369207164,11.85807214,4.846122268,-11.93400574,2.045461596,-1.006403536,2.270203624,21.10824966,9.179270793,-12.57547951,4.043368928,-0.595761359,7.152729101,18.8821286,8.855700118,-13.26135399,1.238086889,-0.702323042,15.37399399,21.67225192,3.42580611,2.700421444,0.222831238,0.124602716,555.8196542,639.4788818,44.82176589,489.5723267,0.080640844,0.765580132,11.41484628,37.21582794,5.490554883,2.168360233,0.481001211,0.058264463,263763.4971,2773138.25,276699.8875,43916.84375,1.049045416,0.015836514,-15.42839684
-0.54038255,3.669693183,2.203339106,-6.869922163,4.077369091,-1.872069904,-5.443395432,1.577633262,2.073234717,-9.9003582,0.380871598,-6.275449714,0.000624522,7.634702795,2.474650669,-5.147990853,3962.46908,-0.674288311,6.444565419,10.0594311,1.914953111,2.557324173,0.297142319,0.254221551,299.4146574,358.8591309,16.58975749,279.3219604,0.055407299,0.778361024,6.871919523,13.79425144,2.083649323,2.946545124,0.303212125,0.213606743,32937.3651,121233.7031,13063.62737,15539.5,0.396620292,0.128178053,-6.97969542
1.237636721,5.816714301,2.3272465,-5.573070246,1.880395483,-0.958113113,-1.577992841,8.088540077,3.883258558,-7.601446629,2.460884776,-0.939779806,-0.773102305,7.488574974,3.207488917,-8.167455912,4.148854422,-1.090655557,5.789860636,9.148980655,1.371410036,0.822001114,0.236864084,0.089846197,302.0957195,340.1064453,12.31883562,283.2973022,0.040777922,0.832966579,10.93484879,21.37426186,3.212677535,4.546397686,0.293801734,0.212704313,29121.99026,73604.76563,11142.52928,13727.30176,0.382615652,0.186500176,-10.16034237
-0.506645335,7.411709472,4.227277293,-8.582995554,8.343661735,-1.158031839,0.836885368,8.541747093,3.385890965,-8.424859047,4.045824068,-0.986315675,1.293220493,7.078821981,3.352007876,-7.750438021,2.591984812,-1.094876809,6.304908333,10.39303017,1.856799533,2.640980066,0.294500639,0.25411069,331.1413272,426.9687805,31.16591736,273.5643005,0.094116665,0.640712654,16.01599952,44.0827179,9.445972094,4.19481802,0.58978349,0.095157881,65331.10548,293853.375,43137.62028,12039.22949,0.660292214,0.040970193,-5.857646657
0.717012422,5.87471044,2.628523221,-5.679040784,3.665938192,-0.966692885,4.032695329,7.595443726,3.420364551,-6.521512508,0.848158433,-0.858608495,1.133206089,7.213081479,2.967608032,-6.740526322,2.618771696,-0.934486369,6.683221585,7.802392632,0.900093948,1.141840325,0.134679651,0.146344894,369.4773683,414.8181763,19.54377767,304.0748596,0.052895737,0.733031668,3.860568233,6.841096401,1.079257543,1.672821045,0.279559246,0.244525285,87672.25647,233404.3438,27194.39028,27495.96484,0.310182393,0.117803998,0
0.506913881,16.75633542,4.253141158,-8.549276919,8.390263749,-0.510211613,0.243782869,25.92923546,8.366278553,-14.51629448,34.31856624,-0.55984275,-3.948560205,11.11173136,5.139443189,-24.18746572,1.301599298,-2.176750404,10.59941215,26.99148581,4.249433408,1.049870423,0.400912178,0.038896355,494.017196,544.1552734,17.04321291,410.3139648,0.03449923,0.754038387,20.89250951,54.91403961,8.92065184,7.519212723,0.426978474,0.136926964,192265.0315,1135000.5,75101.87764,55378.39453,0.390616417,0.048791516,-15.1331232
-0.756604641,4.498326415,2.995331344,-6.230586113,3.958912202,-1.385089817,-7.160585184,3.544885159,3.493746791,-12.79719543,0.487913585,-3.610045139,-1.498463644,4.967862362,3.185095374,-7.332913469,2.125574008,-1.476070176,8.889831652,13.66755347,2.527019252,3.728699641,0.284259517,0.272813979,415.0111653,439.5924988,10.62024808,380.9389648,0.025590271,0.866572942,7.66790834,13.51534557,1.423742411,3.502075195,0.18567546,0.259118435,107930.6028,368965.75,67831.35238,24186.91797,0.628471913,0.065553288,-10.27636755
-5.257104091,2.910110493,2.556215185,-10.74085855,0.48624017,-3.69087654,4.57380593,16.74050522,5.962058495,-7.369120121,1.303522403,-0.440196997,-0.448381297,12.54937072,5.273759111,-8.82196178,11.76177318,-0.70298041,10.2502573,19.20338797,3.685515966,0.800319897,0.359553508,0.041675974,517.0214241,581.6091919,30.25780312,428.5184631,0.058523306,0.736780761,19.62123807,74.04283142,12.22405262,5.971509457,0.623001086,0.080649394,261350.1717,1277353.5,144789.4774,66720.73438,0.554005672,0.052233571,-5.614401803
-0.618444144,11.38979315,3.125835187,-6.793479228,5.054353277,-0.596453258,4.163966307,31.55012894,20.53586799,-37.66250229,4.931804553,-1.193735289,-9.975983931,24.99347115,12.31138768,-35.1458971,1.234102597,-1.406203119,24.50401181,41.56804414,9.992884242,1.334761187,0.407806049,0.032110272,459.8263792,526.6297607,33.00293026,362.7054443,0.07177259,0.688729486,37.60929867,64.4973526,12.19715867,13.40001202,0.324312314,0.207760652,245446.5866,1198352.375,151971.4644,51442.64844,0.619163079,0.042927814,-39.47443159
-4.602625474,3.512316862,2.022134901,-8.08618553,0.439343786,-2.302236913,3.022408126,7.63910675,3.092255462,-6.63470459,1.023109829,-0.868518376,-0.860789892,7.937350881,3.78418527,-7.890023,4.396177633,-0.99403732,7.618135986,9.468585928,0.997600633,4.484663951,0.130950752,0.473636083,406.3752876,448.7509155,22.99172065,340.3747559,0.056577556,0.75849373,6.094192064,14.21260643,3.027804515,2.436199188,0.496834442,0.171411148,111813.6435,233250.9375,44951.06769,38637.37891,0.402017735,0.165647261,-4.895134023
-1.607518317,5.840802994,3.639362434,-8.955686227,2.263963275,-1.533297089,3.189487238,8.126667023,2.397855018,-4.905090809,0.751799534,-0.603579647,-2.38634645,8.524180095,3.360301599,-8.233188504,1.408136526,-0.965862806,6.758352075,11.37205581,1.750018583,1.651563255,0.258941612,0.145229964,540.8325865,611.0888062,35.45930927,467.4296265,0.065564299,0.764912762,5.166307169,14.93514633,2.360908628,1.44065702,0.456981854,0.096460857,192222.7205,476560.8438,73952.56526,71873.30469,0.384723331,0.150816639,-3.556852987
-2.074136714,9.991115439,3.277582133,-8.432363625,1.58021509,-0.843986207,4.979238869,15.53539944,4.142941984,-8.12795639,0.832043228,-0.523189405,2.424475064,12.07539368,5.705263383,-8.307593663,2.353195324,-0.687977045,9.552824233,16.30394933,2.042800654,3.749336155,0.213842588,0.229964905,538.1797091,619.1681519,25.25662801,478.9032593,0.046929729,0.773462359,14.47382077,31.36970139,5.615426846,4.727991104,0.387971285,0.150718397,295551.3932,1302578.75,163696.3761,62435.50781,0.553867719,0.047932233,-8.090964534
4.629153039,7.19811894,1.485915006,-0.241551064,0.320990685,-0.033557526,1.473363685,7.653887272,4.129595817,-7.473840237,2.802835349,-0.976476393,2.992026267,6.454352546,2.013308515,-5.220155204,0.672891324,-0.808780612,7.43805039,8.53108483,0.736479586,2.892854497,0.099015138,0.339095737,377.9626943,411.1804199,18.29484089,340.7885132,0.048403827,0.828805305,6.597359608,10.70968246,1.295996077,4.253190994,0.19644163,0.397135117,83797.71633,263183.7813,41675.5045,36299.35156,0.497334609,0.137923969,-6.089722078
2.292458277,8.731586588,4.886005192,-8.294392198,2.131338765,-0.949929559,-6.064685632,6.3920784,4.184987363,-11.22239876,0.690058416,-1.75567289,-1.113678047,11.80434674,3.978750795,-10.37861299,3.572622092,-0.879219597,9.940859905,13.36414086,1.293438732,4.48219956,0.130113365,0.335390027,554.9169722,624.3719482,33.66390868,483.513092,0.060664767,0.774399128,9.300745237,30.59062195,6.284384976,1.472707987,0.675686175,0.048142466,221826.9783,525761,99667.76226,34533.50781,0.449304061,0.065682901,-5.667083078
2.475558027,5.01030603,1.488745936,-1.176532712,0.60137792,-0.234822525,-0.927432616,3.087907314,2.560070803,-5.159987926,2.7603847,-1.671030702,1.922246105,4.840333547,1.852684448,-2.674949068,0.963812304,-0.552637342,4.754353955,6.167919997,0.5314452,1.880259532,0.111780739,0.304844994,431.9939064,470.0882874,13.72824097,407.3977051,0.031778784,0.866640833,3.929146035,5.63733387,0.760640458,2.091504574,0.193589256,0.371009527,71771.40905,161942.9063,16457.58044,41515.03125,0.229305522,0.256355973,-3.168683694
2.420170476,10.92957816,4.444577003,-7.419710832,1.836472698,-0.678865252,-2.3017484,11.23980713,5.736495683,-11.53030109,2.492234027,-1.025845102,2.255982638,12.92196118,6.434656998,-11.30892151,2.852263528,-0.875170677,10.38542637,15.26689315,1.566558585,4.888279847,0.15084201,0.320188253,468.6154847,519.4057617,27.59524677,368.3345337,0.058886758,0.70914603,15.47224601,20.32880592,2.640270023,4.373091698,0.170645556,0.215117982,261303.2329,1313965.5,124157.0012,98105.89844,0.475145293,0.074663984,-8.618648905
6.077424442,15.55395946,5.984996296,-9.002798704,0.98479156,-0.578810735,-3.758603202,8.974057198,5.899413187,-16.67938042,1.569575949,-1.858622031,2.623235844,10.22684616,3.851167063,-10.07317941,1.468097911,-0.98497418,11.60070361,18.49963333,2.970180532,1.344365273,0.256034516,0.072669833,397.0215139,472.0742493,17.13592113,347.168457,0.04316119,0.735410706,20.34496785,43.78601074,7.244361982,8.270240784,0.356076354,0.188878609,108861.1443,659038.25,74931.57868,4565.095703,0.688322534,0.006926906,-7.634718924
0.246436072,4.316323917,1.811502,-4.28543729,7.350798882,-0.992844229,-1.366230507,8.667136192,4.902586242,-9.921646118,3.588403432,-1.144743304,-2.546759705,10.03130988,4.074713895,-10.98638309,1.599960093,-1.095209222,6.913932172,11.43868088,2.128621182,1.096827521,0.307874178,0.095887588,313.8744178,334.8518677,9.370522569,294.5417175,0.029854369,0.879617962,19.91172326,35.78111267,5.91941453,5.843211174,0.297282885,0.163304345,49468.19184,141600.0156,17022.6184,18792.8125,0.344112404,0.132717588,-3.137658432
0.289287896,8.532283671,4.675302657,-8.020074132,16.16141818,-0.93996806,-1.25485346,13.06244469,7.190074127,-12.44560528,5.72981177,-0.952777644,2.071041632,8.669023376,3.550242777,-6.189557023,1.714230522,-0.713985504,9.136437723,14.64685255,2.93818116,1.508362946,0.32158936,0.102982053,347.6362771,371.3327026,9.753931827,323.2244873,0.028057865,0.870444442,24.3276176,44.20565796,9.207125125,8.350736618,0.378463904,0.188906511,67779.86358,296044.7188,30089.64841,30345.5957,0.443931971,0.102503419,-10.92546561
-4.194298012,2.365315099,2.130172004,-8.181394043,0.507873307,-3.458902388,5.915818287,12.21862221,4.748776654,-8.212394714,0.80272524,-0.672121175,-0.195339827,12.1983406,4.575994522,-9.901131122,23.42581439,-0.811678526,9.551309153,14.9523133,3.070493653,2.377960341,0.321473591,0.159036284,458.7502725,489.5134888,24.36506787,390.0799866,0.053111833,0.796872804,23.18547788,45.45557404,8.874621947,8.972078323,0.382766402,0.197381257,167194.4605,449874.2813,51541.99694,73820.49219,0.308275745,0.164091381,-13.93253286
2.498244744,9.399362541,4.574866771,-8.895243938,1.831232421,-0.946366724,-7.151860609,16.52241135,5.891471675,-16.53330612,0.823767687,-1.000659394,2.717237281,15.94912963,4.583912011,-7.961898373,1.686975239,-0.499205822,11.57501174,19.27112841,2.728353412,3.029620671,0.235710639,0.157210341,487.8502062,553.7474365,39.59382345,392.8792725,0.081159796,0.709491813,15.28808119,29.98274231,4.941704754,4.139685154,0.323239044,0.13806893,108586.6825,315942.6875,45694.95651,39591.67188,0.420815476,0.125312829,-11.58225582
-3.951322204,9.61301987,5.64342198,-11.17034721,1.428236344,-1.162001885,7.132317438,13.91913128,4.590136814,-11.34902287,0.643568777,-0.815354251,-2.787952693,10.41128403,5.621772097,-11.97324395,2.016451754,-1.150025676,12.24892805,16.39662748,2.956557162,3.858193587,0.241372727,0.235304095,412.5097983,497.2870483,25.06258392,382.0526733,0.060756336,0.768273927,11.25995853,38.81731033,9.930753388,1.346671462,0.881952927,0.03469255,125420.9212,419894.9375,44099.43374,58305.95313,0.351611464,0.138858433,-6.574111857
-2.953735256,4.029934242,2.679402941,-7.479724704,0.907123594,-1.856041378,-5.866744372,4.962483406,3.004624382,-10.72210407,0.5121451,-2.160632731,1.520599123,12.00933541,4.275821392,-7.839109789,2.81193204,-0.652751341,8.680574982,15.31251858,2.143057986,2.667063212,0.246879728,0.174175345,487.2120646,512.0421753,12.05690674,448.3731995,0.024746733,0.875656774,16.35296408,33.98242569,6.480528587,2.410338402,0.396290761,0.070928969,89618.73587,292084.375,43244.30156,36647.26563,0.482536393,0.12546808,-10.6594025
-1.15030787,9.371951662,4.158722367,-11.10943704,3.615312452,-1.185392055,-2.331408735,11.65629673,6.091738535,-13.10193443,2.612900279,-1.12402204,0.054214334,11.1575301,6.770015309,-15.40029424,124.8750056,-1.380260156,9.948392011,16.82866428,2.833455109,2.476267628,0.284815386,0.147145821,443.1828924,475.8088074,15.21017382,375.675415,0.034320309,0.7895512,11.26408066,34.53383636,7.200594165,0.795376241,0.639252717,0.023031795,85103.96768,269524.9375,45730.78783,12635.95801,0.537352007,0.046882334,-5.60257091
0.456739024,8.811662368,3.283940285,-7.448971054,7.189970886,-0.845353662,7.76553025,13.85572147,4.533296076,-8.738517761,0.583771607,-0.630679375,5.177873879,13.77769878,6.453451015,-12.47690261,1.246351527,-0.905586834,12.25157653,16.63794306,3.194274258,1.580055647,0.260723528,0.094967007,508.0440937,567.067688,20.53185921,463.4772949,0.040413538,0.817322702,15.2919555,21.29189301,2.076700006,9.200969696,0.13580343,0.432134883,287749.2227,1312472.375,158909.8317,110449.3125,0.552251124,0.084153628,-18.75810046
0.916154091,5.530345733,2.350687399,-5.116890061,2.565820992,-0.92523873,-3.241068803,5.519369602,3.968629862,-8.677066803,1.224481831,-1.572111931,-0.728324137,5.783435619,3.703504648,-8.089139513,5.084967614,-1.398673738,6.693312497,9.608001369,1.437216087,1.066972647,0.214724187,0.111050426,362.5080928,385.4620667,7.029988072,335.4312134,0.019392638,0.870205508,13.23882877,19.31417847,2.958608405,4.744494438,0.223479619,0.245648265,58262.90037,127051.0703,17646.93436,21458.93555,0.302884584,0.168900077,-6.061253226
